"trackNumber","artistName","trackName","specialName","releaseDate","episodeNumber"
9,"OceanLab feat. Justine Suissa","Satellite (Markus Schulz’s Coldhabour Remix)","Anjunabeats","November 13, 2003",123
10,"Portishead","Roads (Sultan & Tone Depth Remix)","rr1000","November 13, 2003",123
11,"Whirlpool","Under The Sun (Original Mix)","Deepblue Records","November 13, 2003",123
12,"Primer","The Silver Lining (Original Mix)","Progrez","November 13, 2003",123
13,"Peter Martin pres. Anthanasia","Perfect Wave (Original Mix)","Electronic Elements","November 13, 2003",123
14,"Perpetuous Dreamer","Future Fun Land 2003 (Astura Remix)","Fundamental Recordings","November 13, 2003",123
15,"Mark Otten","Mushroom Therapy (Armin van Buuren’s Precious Remix)","Armind","November 13, 2003",123
16,"G&M Project","Sunday Afternoon (Original Mix)","ID&T","November 13, 2003",123
17,"L.S.G.","Fontana (Processes Remix)","Superstition","November 13, 2003",123
1,"Motorcycle","As The Rush Comes (Above & Beyond’s Dynaglide Mix)","Positiva","November 20, 2003",124
2,"B.T. feat. Jan Johnston","Communicate (Shane 54 & Shooty Remix)","No Label","November 20, 2003",124
3,"Chromix","Valentine (Original Mix)","StereoBoom Communications","November 20, 2003",124
4,"Tune Of The Week: Li Kwan","Point Zero (Matt Darey’s 2004 Remix)","Darey Products LTD","November 20, 2003",124
5,"Signum","Push Through (Jaron Inc. Remix)","Afterglow","November 20, 2003",124
6,"Envio","Time To Say Goodbye (Original Mix)","ASOT","November 20, 2003",124
7,"John Askew","Air Guitar (Original Mix)","Discover","November 20, 2003",124
8,"Marco V.","I Feel You (Thomas Datt’s 2V2 Remix)","ID&T","November 20, 2003",124
9,"Deeper","Flash (Original Mix)","No Label","November 20, 2003",124
10,"Markus Schulz pres. Elevation","Clear Blue (Original Mix)","Electronic Elements","November 20, 2003",124
11,"Steve Porter","Definite Form (DJ Remy & Roland Klinkenberg Remix)","Little Mountain Recordings","November 20, 2003",124
12,"Sarah McLachlan","Fallen (Gabriel & Dresden’s Anti","n/a","November 20, 2003",124
13,"Primo Lux","Turnpoint (Original Mix)","Galactive / Fundamental Recordings","November 20, 2003",124
14,"Castaneda","Floor Control (Original Mix)","Duty Free","November 20, 2003",124
15,"Nu NRG","Connective (Original Mix)","Vandit Records","November 20, 2003",124
16,"OceanLab feat. Justine Suissa","Satellite (Above & Beyond Remix)","Anjunabeats","November 20, 2003",124
17,"Octagen & Arizona","Profound (Original Mix)","Captivating Sounds","November 20, 2003",124
1,"Chicane feat. Bryan Adams","Don’t Give Up (Agnelli & Nelson Remix)","Xtravaganza","November 27, 2003",125
2,"Kyau vs. Albert","Velvet Morning (Aalto Remix)","Anjunabeats","November 27, 2003",125
3,"Robert Nickson","Spiral (Original Mix)","ASOT","November 27, 2003",125
4,"Tune Of The Week: Active Sight","The Search For Freedom (Original Mix)","Captivating Sounds","November 27, 2003",125
5,"Primer","Indulge (Original Mix)","Banshee / Progrez","November 27, 2003",125
6,"Re:Locate","Waterfall (Original Mix)","Galactive / Fundamental Recordings","November 27, 2003",125
7,"Future Favorite: Envio","Time To Say Goodbye (Original Mix)","ASOT","November 27, 2003",125
8,"Frank Who?","Wonderful (Original Mix)","1969 Recordings / Purple Eye","November 27, 2003",125
9,"Tetraflux","Okinawan (Original Mix)","Touche","November 27, 2003",125
10,"Valentino","Flying (Sultan & The Greek Remix)","Shinichi","November 27, 2003",125
11,"Perry O’Neil","Breaking Away (Original Mix)","Electronic Elements","November 27, 2003",125
12,"Peter Martin","Perfect Wave (Original Mix)","Electronic Elements","November 27, 2003",125
13,"Sarah McLachlan","Fallen (Gabriel & Dresden’s Anti","n/a","November 27, 2003",125
14,"Mark Otten","Tranquility (Original Mix)","Armind","November 27, 2003",125
15,"Inner & Outer","Reaching (Original Mix)","Captivating Sounds","November 27, 2003",125
16,"Li Kwan","Point Zero (Matt Darey’s 2004 Remix)","Darey Products LTD","November 27, 2003",125
1,"Arthur Baker feat. Astrid Williamson","1000 Years (Andy Moor’s 12? Remix)","Tommy Boy Silver Label","December 04, 2003",126
2,"Active Sight","The Search For Freedom (Original Mix)","Captivating Sounds","December 04, 2003",126
3,"Chicane feat. Bryan Adams","Don’t Give Up (Agnelli & Nelson Remix)","Xtravaganza","December 04, 2003",126
4,"Tune Of The Week: Rio Klein","Fearless (Push Remix)","Nettwerk UK","December 04, 2003",126
5,"DJ Halperin","Killing Spider (Original Mix)","Captivating Sounds","December 04, 2003",126
6,"Future Favorite: Robert Nickson","Spiral (Original Mix)","ASOT","December 04, 2003",126
7,"Inner And Outer","Reaching (Original Mix)","Captivating Sounds","December 04, 2003",126
8,"DJ Danjo & Rob Styles","Duende (Original Mix)","ID&T","December 04, 2003",126
9,"Mudblood","Flaming June 04 (Original Mix)","Mudblood","December 04, 2003",126
10,"Sasha","Wavy Gravy (Terry Bones Mix)","No Label","December 04, 2003",126
11,"Stephen J. Kroos","Sadistick (Original Mix)","No Label","December 04, 2003",126
12,"Super8","Alba (Original Mix)","Anjunabeats","December 04, 2003",126
13,"Smith & Pledger","Forever (Vocal Mix)","Anjunabeats","December 04, 2003",126
14,"Mike Koglin & Jono Grant","Circuits (Original Mix)","Anjunabeats","December 04, 2003",126
15,"Endre","Kallocain (Robert Nickson Remix)","Anjunabeats","December 04, 2003",126
16,"Grace vs. Skin On Chakra","Orange vs. Home (Bootleg Mix)","No Label","December 04, 2003",126
17,"Super8","Dawn (Original Mix)","Anjunabeats","December 04, 2003",126
18,"Motorcycle","As the Rush Comes (Above & Beyond’s Dynaglide Remix)","Positiva","December 04, 2003",126
19,"Anjunabeats","Volume One (Anjuna Deep Mix)","Anjunabeats","December 04, 2003",126
20,"OceanLab","Clear Blue Water (Ferry Corsten Remix)","Code Blue","December 04, 2003",126
21,"Free State","Different Ways (Original Mix)","Anjunabeats","December 04, 2003",126
22,"Aalto","Rush (Super8 vs. DJ Orkidea Remix)","Anjunabeats","December 04, 2003",126
23,"Above & Beyond","Far From In Love (Original Mix)","Anjunabeats","December 04, 2003",126
24,"Madonna","What It Feels Like For A Girl (Above & Beyond’s Club Mix)","Warner Brothers","December 04, 2003",126
25,"Madonna","Nobody Knows Me (Above & Beyond’s 12? Mix)","Maverick","December 04, 2003",126
26,"Remix Competition Song: OceanLab","Satellite (Above & Beyond Remix)","Anjunabeats","December 04, 2003",126
27,"Mark Otten","Tranquility (Markus Schulz’s Coldharbour Remix)","Armind","December 04, 2003",126
28,"Uri L.","White Weed (Original Mix)","No Label","December 04, 2003",126
29,"Envio","Time To Say Goodbye (Original Mix)","ASOT","December 04, 2003",126
30,"Peter Martin pres. Anthanasia","Perfect Wave (Original Mix)","Electronic Elements","December 04, 2003",126
31,"Terry Bones","Closed Minds (Mr. Sam vs. Fred Baker Mix)","No Label","December 04, 2003",126
32,"Octagen & Arizona","Starburst (Original Mix)","Captivating Sounds","December 04, 2003",126
33,"The Freak","Rising Angel (Club Mix)","2 Play Records","December 04, 2003",126
34,"MK","S","n/a","December 04, 2003",126
1,"Perry O’Neil","Kubik (Intro Mix)","Electronic Elements","December 11, 2003",127
2,"Depeche Mode","Only When I Lose Myself (Lexicon Avenue Remix)","No Label","December 11, 2003",127
3,"Steve Porter","Definite Form (DJ Remy & Ronald Klinkenberg Remix)","Little Mountain Recordings","December 11, 2003",127
4,"Markus Schulz pres. Elevation","Clear Blue (Original Mix)","Electronic Elements","December 11, 2003",127
5,"Portishead","Roads (Sultan & Tone Depth Remix)","rr1000","December 11, 2003",127
6,"Nathan Fake","Outhouse (Original Mix)","Border Community","December 11, 2003",127
7,"Modulation","Spirits (Slusknik Luna Remix)","Vandit Records","December 11, 2003",127
8,"Andain","Beautiful Things (Gabriel & Dresden’s Unplugged Mix)","Blackhole Recordings","December 11, 2003",127
9,"Conjure One","Tears From The Moon (Hybrid’s Twisted On The Terrace Mix)","Nettwerk","December 11, 2003",127
10,"Deeper","Flash (Original Mix)","No Label","December 11, 2003",127
11,"Sarah McLachlan","Fallen (Gabriel & Dresden’s Anti","n/a","December 11, 2003",127
12,"Ronald Klinkenberg","Monday Groove (Original Mix)","Electronic Elements","December 11, 2003",127
13,"Ofra Haza","Love Song (M.I.K.E. vs. Zigi Remix)","Club Elite","December 11, 2003",127
14,"Electrique Boutique feat. Taz","Heal (Instrumental Mix)","Continental","December 11, 2003",127
15,"Luke Chable & Danni Bonicci","Ride (Original Mix)","Alternative Route","December 11, 2003",127
16,"Scott Bond vs. Solarstone","Naked Angel (Made In England)","Deepblue Records","December 11, 2003",127
1,"Havannah","Havannah (Original Mix)","Trance Revolution Recordings","December 18, 2003",128
2,"Solar Factor","Fashion Slam (Original Mix)","Progrez","December 18, 2003",128
3,"Faraway Project","Without Fear (Original Mix)","Afterglow","December 18, 2003",128
4,"Tune Of The Week: Whirlpool","Under The Sun (Solarstone Remix)","Deepblue Records","December 18, 2003",128
5,"Mark Otten","Tranquility (Original Mix)","Armind","December 18, 2003",128
6,"Push","Electric Eclipse (Original Mix)","Banshee Worx","December 18, 2003",128
7,"Super8","Alba (Original Mix)","Anjunabeats","December 18, 2003",128
8,"Future Favorite: Robert Nickson","Spiral (Original Mix)","ASOT","December 18, 2003",128
9,"Tim Scott","Confusion (Original Mix)","Binary","December 18, 2003",128
10,"Rio Klein","Fearless (Agnelli & Nelson Remix)","Nettwerk UK","December 18, 2003",128
11,"Delerium feat. Nerina Pallot","Truly (Infusion Remix)","Nettwerk UK","December 18, 2003",128
12,"Mono","Rise (Original Mix)","Mondo Records","December 18, 2003",128
13,"Sonicvibe & Mike Shiver","Lunation (Masters & Nickson Remix)","Captured Music","December 18, 2003",128
14,"Reminiscence","Whereever You Are (Original Mix)","Musashi","December 18, 2003",128
15,"FX Zone","Synthasia (Nu NRG Remix)","Difuse","December 18, 2003",128
16,"DJ Danjo & Rob Styles","Duende (Original Mix)","ID&T","December 18, 2003",128
1,"20] Firewall","Sincere (Pulser Remix)","ASOT","December 25, 2003",129
2,"19] Mark Otten","Mushroom Therapy (Lightscape Remix)","Armind","December 25, 2003",129
3,"18] Ace’s Delight","Mental Theme (Ultra Trance Mix)","Venom","December 25, 2003",129
4,"17] Plastic Boy","Live Another Life (Original Mix)","Inferno","December 25, 2003",129
5,"16] Pulser","My Religion (Original Mix)","ASOT","December 25, 2003",129
6,"15] Paul van Dyk feat. Hemstock & Jennings","Nothing But You (Paul van Dyk’s Club Mix)","Vandit Records","December 25, 2003",129
7,"14] Aalto","Rush (Super8 vs. DJ Orkidea Remix)","Anjunabeats","December 25, 2003",129
8,"13] Solid Globe","North Pole (Original Mix)","Fundamental Recordings","December 25, 2003",129
9,"12] Signum","Push Through (Original Mix)","ASOT","December 25, 2003",129
10,"11] Fictivion vs. C","Quence","n/a","December 25, 2003",129
11,"10] Envio","Touched By The Sun (Original Mix)","ASOT","December 25, 2003",129
12,"9] Sarah McLachlan","Fallen (Gabriel & Dresden’s Anti","n/a","December 25, 2003",129
13,"8] Scott Bond vs. Solarstone","3rd Earth (Original Mix)","ID&T","December 25, 2003",129
14,"7] DJ Tiesto","Traffic (Original Mix)","Magik Muzik","December 25, 2003",129
15,"6] OceanLab feat. Justine Suissa","Satellite (Markus Schulz’s Coldharbour Remix)","Anjunabeats","December 25, 2003",129
16,"5] Agnelli & Nelson pres. Ultra","Holding Onto Nothing (Club Mix)","Xtravaganza","December 25, 2003",129
17,"4] Thompson & Holden","Nothing (93 Returning Mix)","Loaded","December 25, 2003",129
18,"3] Armin van Buuren feat. Justine Suissa","Burned With Desire (Armin van Buuren’s Rising Star Remix)","Ultra Records","December 25, 2003",129
19,"2] Andain","Beautiful Things (Gabriel & Dresden’s Unplugged Mix)","Blackhole Recordings","December 25, 2003",129
20,"1] Tune Of The Year: Motorcycle","As The Rush Comes (Gabriel & Dresden’s Sweeping Strings Remix)","Armind","December 25, 2003",129
1,"Whirlpool","Under The Sun (Solarstone Remix)","Deepblue Records","January 08, 2004",130
2,"Envio","Time To Say Goodbye (Passiva Remix)","ASOT","January 08, 2004",130
3,"Armin van Buuren feat. Justine Suissa","Burned With Desire (Ronski Speed’s Vocal Mix)","Euphonic","January 08, 2004",130
4,"Tune Of The Week: Super8","Alba (Original Mix)","Anjunabeats","January 08, 2004",130
5,"Fictivision vs. Phynn","Escape (Phynn Mix)","In Trance We Trust","January 08, 2004",130
6,"Agnelli & Nelson pres. Ultra","Holding On To Nothing (Deep Mix)","Xtravaganza","January 08, 2004",130
7,"Sonicvibe vs. Mike Shiver","Lunation (Masters & Nickson Remix)","Captured Music","January 08, 2004",130
8,"Future Favorite: Dreas pres. Havannah","Havannah (Original Mix)","Trance Revolution Recordings","January 08, 2004",130
9,"Luminary","My World (Original Mix)","Lost Language","January 08, 2004",130
10,"Motorcycle","As The Rush Comes (Perry O’Neil’s Instrumental Mix)","Armada Music","January 08, 2004",130
11,"Beastie Boys","Intergalactic Planetary (Matthew Dekay Remix)","No Label","January 08, 2004",130
12,"Piere Ravan & Safar","Divine Energy (Original Mix)","Shinichi","January 08, 2004",130
13,"Pinkbox Special","Simple (Original Mix)","Electronic Elements","January 08, 2004",130
14,"George Hales","Autumn (Locust vs. St. John Remix)","Somatic Sense","January 08, 2004",130
15,"Empire State","Niagara (Original Mix)","Lost Language","January 08, 2004",130
16,"Sarah McLachlan","Fallen (Gabriel & Dresden’s Anti","n/a","January 08, 2004",130
17,"Arksun","Time (Original Mix)","Lost Language","January 08, 2004",130
18,"Sasha","Wavy Gravy (Terry Bones Remix)","No Label","January 08, 2004",130
19,"Active Sight","The Search For Freedom (Original Mix)","Captivating Sounds","January 08, 2004",130
20,"Push","Electric Eclipse (Original Mix)","Banshee Worx","January 08, 2004",130
21,"8 Wonders","The Morning After (Octagen’s Night Before Remix)","Somatic Sense","January 08, 2004",130
22,"Kyau vs. Albert","Velvet Morning (Aalto Remix)","Anjunabeats / Euphonic","January 08, 2004",130
23,"Yahel","Avalanche (Senses Remix)","Fundamental Recordings","January 08, 2004",130
24,"Shmuel & Choopie","Sunrising (Original Mix)","In Trance We Trust","January 08, 2004",130
25,"Hatrixx","Windeo (Original Mix)","Yeti","January 08, 2004",130
26,"Randy Katana","One Solid Wave (Original Mix)","Spinnin' Records","January 08, 2004",130
27,"Red Karma feat. Tom Wolf","Dying To Survive (Mr. Sam vs. Fred Baker’s Remix)","Captivating Sounds","January 08, 2004",130
28,"True Form","Forbidden Colours (Original Mix)","ASOT","January 08, 2004",130
29,"OceanLab feat. Justine Suissa","Satellite (Above & Beyond Remix)","Anjunabeats","January 08, 2004",130
30,"Robert Nickson","Spiral (Original Mix)","ASOT","January 08, 2004",130
31,"Dito","Iceland (Original Mix)","Torpedo","January 08, 2004",130
32,"Perpetuous Dreamer","Future Fun Land 2003 (Astura Remix)","Fundamental Recordings","January 08, 2004",130
33,"Primolux","Turnpoint (Original Mix)","Fundamental Recordings","January 08, 2004",130
1,"Envio","Time To Say Goodbye (Passiva Remix)","ASOT","January 15, 2004",131
2,"Triple Seven","May The Grace (Original Mix)","No Label","January 15, 2004",131
3,"Bram Vank","This Time I Rise (DJ Dazzle Remix)","Gesture","January 15, 2004",131
4,"Tune Of The Week: Solid Globe","Sahara (Original Mix)","Fundamental Recordings","January 15, 2004",131
5,"Empire State","Niagara (Original Mix)","Lost Language","January 15, 2004",131
6,"Future Favorite: Sonicvibe vs. Mike Shiver","Lunation (Masters & Nickson Remix)","Captured Music","January 15, 2004",131
7,"4 Strings","Back To Basics (Original Mix)","Liquid / Spinnin' Records","January 15, 2004",131
8,"Scarab vs. DJ Stigma","Hunting 2004 (Original Mix)","No Label","January 15, 2004",131
9,"Fictivision vs. Phynn","Escape (Fictivision Mix)","Blackhole Recordings","January 15, 2004",131
10,"Greg Benz & M.D.","Shudder (Original Mix)","Basic Beat / Energy","January 15, 2004",131
11,"Against The Grain","Further (Harry Lemon’s Dub Remix)","Bandung","January 15, 2004",131
12,"Peter Martin","Perfect Wave (Original Mix)","Electronic Elements","January 15, 2004",131
13,"Erik de Koning","Secretly (Original Mix)","Dubfoundation","January 15, 2004",131
14,"Ryan G.","Emoticon (Miika Kuisma Remix)","Gesture","January 15, 2004",131
15,"Agnelli & Nelson","Holding On To Nothing (Deep Mix)","Xtravaganza","January 15, 2004",131
16,"Jon The Dentist","Global Phases (Agnelli & Nelson’s 2004 Remix)","Duty Free","January 15, 2004",131
17,"ASOT Radio Classic: M.I.D.O.R. & Six4Eight","No Man’s Land (Original Mix)","Intensive","January 15, 2004",131
18,"Perry O’Neil","Kubik (Intro Mix)","Electronic Elements","January 15, 2004",131
19,"Ofra Haza","Love Song (M.I.K.E. vs. Zigi Remix)","Club Elite","January 15, 2004",131
20,"Pinkbox Special","Simple (Original Mix)","Electronic Elements","January 15, 2004",131
21,"Bassetti & Martin Accorsi","Until The End (Original Mix)","No Label","January 15, 2004",131
22,"Haak","Bass Shuttle (Original Mix)","Club Elite","January 15, 2004",131
23,"Randy Katana","Tribal Shock (Perry O’Neil Remix)","Electronic Elements","January 15, 2004",131
24,"Whirlpool","Under The Sun (Markus Schulz’s Coldharbour Mix)","Fundamental Recordings","January 15, 2004",131
25,"Subsphere","Love U So (Original Mix)","No Label","January 15, 2004",131
