"trackNumber","artistName","trackName","specialName","releaseDate","episodeNumber"
26,"Giuseppe Ottaviani","Till The Sunrise","FSOE","January 25, 2018",850
27,"Greg Downey","Razor","Skullduggery","January 25, 2018",850
28,"Above & Beyond feat. Richard Bedford","Northern Soul (Spencer Brown Remix)","Anjunabeats","January 25, 2018",850
29,"Fatum","Chocolate","Anjunabeats","January 25, 2018",850
30,"Jaytech","Only Now","Anjunabeats","January 25, 2018",850
31,"Above & Beyond feat. Marty Longstaff","Tightrope","Anjunabeats","January 25, 2018",850
32,"Above & Beyond feat. Zoë Johnston","We're All We Need (Ilan Bluestone Remix)","Anjunabeats","January 25, 2018",850
33,"Above & Beyond feat. Zoë Johnston","My Own Hymn","Anjunabeats","January 25, 2018",850
34,"Gabriel & Dresden feat. Sub Teal","Only Road (Cosmic Gate Remix)","Anjunabeats","January 25, 2018",850
35,"Above & Beyond","Red Rocks","Anjunabeats","January 25, 2018",850
36,"Kyau & Albert vs. Genix","Mantis","Anjunabeats","January 25, 2018",850
37,"Sunny Lax","So Long","Anjunabeats","January 25, 2018",850
38,"Above & Beyond feat. Justine Suissa","Alright Now (Above & Beyond Club Mix)","Anjunabeats","January 25, 2018",850
39,"Oliver Smith feat. Amy J Price","Lovingly","Anjunabeats","January 25, 2018",850
1,"Cosmic Gate & JES","If Not Now","Wake Your Mind","February 15, 2018",851
2,"Raz Nitzan & Moya Brennan","Find The Sun (Rafaël Frost Remix)","Raz Nitzan","February 15, 2018",851
3,"Arggic","Dreamyness","Infraprogressive","February 15, 2018",851
4,"Kyau & Albert vs. Genix","Mantis","Anjunabeats","February 15, 2018",851
5,"Gabriel & Dresden feat. Sub Teal","Only Road (Cosmic Gate Remix)","Anjunabeats","February 15, 2018",851
6,"KhoMha","Fuego","ASOT","February 15, 2018",851
7,"Armin van Buuren feat. Conrad Sewell","Sex ( Love & Water)","n/a","February 15, 2018",851
8,"Rub!k & Ruddaz","Kiki","Armada Captivating","February 15, 2018",851
9,"Super8 & Tab feat. Sarah deCourcy","Seconds Away","Armind","February 15, 2018",851
10,"Ferry Corsten feat. Eric Lumiere & HALIENE","Another Sunrise (Elevven Remix)","Flashover","February 15, 2018",851
11,"Ferry Corsten","Drum's A Weapon (Stoneface & Terminal Remix)","Flashover","February 15, 2018",851
12,"Ferry Corsten","Eternity (Arkham Knights Remix)","Flashover","February 15, 2018",851
13,"Ferry Corsten","Blueprint (Ciaran McAuley Remix)","Flashover","February 15, 2018",851
14,"Ferry Corsten vs. Armin van Buuren","Brute","Flashover","February 15, 2018",851
15,"Sunny Lax","So Long","Anjunabeats","February 15, 2018",851
16,"Ruben De Ronde & Cari","When I Fall","Statement!","February 15, 2018",851
17,"Poshout & Holbrook & SkyKeeper","Someday","Interplay","February 15, 2018",851
18,"Enzo","Magenta","Black Sunset","February 15, 2018",851
19,"OneBeat","Kinetic","Mps","February 15, 2018",851
20,"Miroslav Vrlík & Martin Jurenka","Miss You","Always Alive","February 15, 2018",851
21,"Rapid Eye","Circa Forever (Radion6 Remix)","At","February 15, 2018",851
22,"Lost Tribe","Gamemaster (Lightform Reborn Mix)","Hooj Choons","February 15, 2018",851
23,"Davey Asprey","The Dawning","ASOT","February 15, 2018",851
24,"Alexander Popov","Response","Interplay","February 15, 2018",851
25,"Cold Blue","A New Spirit","Subculture","February 15, 2018",851
26,"Andy Moor & Michele C","We Can Be Free (Evan Pearce Remix)","AVA","February 15, 2018",851
27,"Maes•tro & Christine Tran","Ocean Tides (Giuseppe Ottaviani Remix)","405","February 15, 2018",851
28,"Sean Tyas feat. Katherine Amy","Twilo","FSOE","February 15, 2018",851
29,"Virtual Self","Ghost Voices (Solis & Sean Truby Rework)","Virtual Self","February 15, 2018",851
1,"Mark Sixma & Husman","Prime","In Harmony","February 22, 2018",852
2,"Patrick White","Reason","Wake Your Mind","February 22, 2018",852
3,"Progressive Pick: Underworld","Scribble (Henry Carlin Remix)","n/a","February 22, 2018",852
4,"Hello Machines","Air","Euphonic Visions","February 22, 2018",852
5,"Marcus Santoro","Savitar","Statement!","February 22, 2018",852
6,"Trending Track: Armin van Buuren ft. Conrad Sewell","Sex, Love & Water (Club Mix)","Armada","February 22, 2018",852
7,"Simon Patterson ft. Lucy Pullin","Fall For You","Armind","February 22, 2018",852
8,"Ferry Corsten & Paul Oakenfold","A Slice Of Heaven","Flashover","February 22, 2018",852
9,"Armin van Buuren","Be In The Moment (ASOT 850 Anthem)","ASOT","February 22, 2018",852
10,"Super8 & Tab ft. Envy Monroe","True Love","Armind","February 22, 2018",852
11,"Super8 & Tab","Cosmo","Armind","February 22, 2018",852
12,"Super8 & Tab","Pressure","Armind","February 22, 2018",852
13,"Super8 & Tab ft. Sarah deCourcy","Seconds Away","Armind","February 22, 2018",852
14,"Service For Dreamers: Armin van Buuren ft. Cathy Burton","Rain","Armada","February 22, 2018",852
15,"Dan Chase & Aneym","What I Am","Black Sunset","February 22, 2018",852
16,"Protoculture","Valley Of The Red Gods","ASOT","February 22, 2018",852
17,"Andrew Rayel","Let It Be Forever (Andrew Rayel & DRYM Remix)","In Harmony","February 22, 2018",852
18,"Anthony Ragni","Imperia","Black Sunset","February 22, 2018",852
19,"Future Favorite: Poshout & Holbrook & SkyKeeper","Someday","Interplay","February 22, 2018",852
20,"Nu NRG","Dreamland (Factor B Remix)","Vandit","February 22, 2018",852
21,"A.R.D.I.","Army Of Angels","Ava White","February 22, 2018",852
22,"Warrior","If You Want Me (Dan Thompson Remix)","Grotesque Reworked","February 22, 2018",852
23,"Deep Fog ft. Djiva","Open Your Eyes (O.B.M Notion Remix)","Entrancing","February 22, 2018",852
24,"Alex Wright","Mnemba","Infrasonic Pure","February 22, 2018",852
25,"Daniel Kandi","Finding Carl","Fsoe Fables","February 22, 2018",852
26,"Paul van Dyk & Alex M.O.R.P.H.","Breaking Dawn","Vandit","February 22, 2018",852
27,"Amir Hussain & Leroy Moreno","Jura","Itwt","February 22, 2018",852
28,"Richard Durand","Savage","Reloaded","February 22, 2018",852
29,"Vini Vici & Timmy Trumpet ft. Symphonic","100","Spinnin'","February 22, 2018",852
30,"Giuseppe Ottaviani","Jakarta","Go Music","February 22, 2018",852
31,"Cosmic Gate & Super8 & Tab","Noom","Wake Your Mind","February 22, 2018",852
32,"ID ft. ID","Let It Go","n/a","February 22, 2018",852
33,"Gabriel & Dresden ft. Sub Teal","White Walls (Super8 & Tab Remix)","Anjunabeats","February 22, 2018",852
34,"Cosmic Gate & Markus Schulz","AR (Patrick White Remix)","Wake Your Mind","February 22, 2018",852
35,"Super8 & Tab ft. Julie Thompson","Nino vs. Your Secret's Safe (Super8 & Tab Mashup)","n/a","February 22, 2018",852
36,"Super8 & Tab","Nino","Armind","February 22, 2018",852
37,"Julie Thompson & Super8 & Tab","Your Secret's Safe","Magik Muzik","February 22, 2018",852
38,"Kyau & Albert vs. Genix","Mantis","Anjunabeats","February 22, 2018",852
39,"ID vs Gabriel & Dresden pres. Motorcycle","ID vs As The Rush Comes (Acappella)","Armind","February 22, 2018",852
40,"Andrew Rayel ft. Eric Lumiere","I'll Be There (Super8 & Tab Remix)","Armind","February 22, 2018",852
41,"Super8 & Tab","Komorebi (David Gravell Remix)","Armind","February 22, 2018",852
42,"Darkness Falls vs. Perpetuous Dreamer & Armin van Buuren ft. Elles De Graaf","Error 606 vs. Sound Of Goodbye (Super8 & Tab Mashup)","Armind","February 22, 2018",852
43,"Perpetuous Dreamer ft. Elles De Graaf","The Sound Of Goodbye (Armin van Buuren Tribal Feel Mix)","Armind","February 22, 2018",852
44,"Darkness Falls","Error 606","ASOT","February 22, 2018",852
45,"Daniel Wanrooy","Revolt","High Contrast","February 22, 2018",852
46,"Super8 & Tab ft. Envy Monroe","Mega vs. True Love (Super8 & Tab Mashup)","n/a","February 22, 2018",852
47,"Super8 & Tab","Mega","Armind","February 22, 2018",852
48,"Super8 & Tab ft. Envy Monroe","True Love","Armind","February 22, 2018",852
49,"Armin van Buuren ft. Jacqueline Govaert","Never Say Never (Super8 & Tab Remix)","Armind","February 22, 2018",852
50,"Super8 & Tab","Quest","Armind","February 22, 2018",852
51,"Davey Asprey","The Dawning","ASOT","February 22, 2018",852
1,"Maor Levi feat. Ashley Tomberlin","Just Listen","Armada Trice","March 01, 2018",853
2,"Progressive Pick: Rodg","U Got U","Statement!","March 01, 2018",853
3,"Signum feat. Scott Mac","Coming On Strong (Gareth Emery & Ashley Wallbridge Remix)","Garuda","March 01, 2018",853
4,"Eximinds","Renaissance","Interplay","March 01, 2018",853
5,"Simon Patterson feat. Lucy Pullin","Fall For You","Armind","March 01, 2018",853
6,"Tune Of The Week: Armin van Buuren","Be In The Moment (ASOT 850 Anthem)","ASOT","March 01, 2018",853
7,"Above & Beyond feat. Zoë Johnston","My Own Hymn (ALPHA 9 Remix)","Anjunabeats","March 01, 2018",853
8,"The 1975","Somebody Else (Kolonie Remix)","Dirty Hit","March 01, 2018",853
9,"Theoh & Julie Thompson","How It Feels","AVA","March 01, 2018",853
10,"Purple Stories","Round One","Interplay","March 01, 2018",853
11,"Ruslan Radriges","Giving Off Light","ASOT","March 01, 2018",853
12,"Will Atkinson & Jase Thirlwall","Chickens","Victims Helpline","March 01, 2018",853
13,"Service For Dreamers: Above & Beyond feat. Zoë Johnston","Good For Me (Above & Beyond Club Mix)","Anjunabeats","March 01, 2018",853
14,"Suncatcher","Monumental","Always Alive","March 01, 2018",853
15,"Ruddaz","enixaM","Armada Captivating","March 01, 2018",853
16,"Gareth Emery","Long Way Home (Ashley Wallbridge Remix)","Garuda","March 01, 2018",853
17,"Lost Tribe","Gamemaster (Lightform Reborn Mix)","Hooj Choons","March 01, 2018",853
18,"Activa & Lostly","Positive Reflections","Mental Asylum White","March 01, 2018",853
19,"Andres Sanchez & Rydex","Chance Encounter","Flashover Trance","March 01, 2018",853
20,"Temple One feat. Deirdre Mclaughlin","Reaching For A Dream","Subculture","March 01, 2018",853
21,"Abstract Vision & Emma Horan","Second Chance","Raz Nitzan","March 01, 2018",853
22,"Jean Clemence","Roots (MaRLo Edit)","Entrancing","March 01, 2018",853
23,"Ferry Corsten feat. HALIENE","Wherever You Are (Solis & Sean Truby Remix)","Flashover","March 01, 2018",853
24,"Steve Allen & UDM pres. Nightflyers","Dopamine","Grotesque Fusion","March 01, 2018",853
25,"The Cracken","Drive Away","WAO138","March 01, 2018",853
26,"Jak Aggas","Strangers Like Me","FSOE","March 01, 2018",853
27,"AlexMo","Children Of The Night (Heatbeat Remix)","Morality","March 01, 2018",853
28,"Jordan Suckley & Sam Jones","Wilma (Hi Profile Remix)","Damaged","March 01, 2018",853
29,"The WLT","Sierra (John Askew Remix)","Xzata","March 01, 2018",853
1,"Ben Gold & Audrey Gallagher","There Will Be Angels","Armada","March 08, 2018",854
2,"tyDi with Christopher Tin ft. London Thor","Did You Know? (Matt Fax Remix)","Global Soundsystem","March 08, 2018",854
3,"Husman","Arrival (2018)","Armada","March 08, 2018",854
4,"Jason Ross ft. Fiora","Through It All","Anjunabeats","March 08, 2018",854
5,"Tune Of The Week: NWYR","Ends Of Time","Free","March 08, 2018",854
6,"Third Party & Pete K & Cory Lasser vs. Cosmic Gate","Like This vs. Body Of Conflict (Cosmic Gate Mashup)","Release","March 08, 2018",854
7,"Trending Track: Armin van Buuren","Be In The Moment (ASOT 850 Anthem)","ASOT","March 08, 2018",854
8,"Andrew Rayel & David Gravell","Trance Reborn","In Harmony","March 08, 2018",854
9,"FEEL & Diana Leah","Out Of Life (Eximinds Remix)","Interplay","March 08, 2018",854
10,"Progressive Pick: Max Meyer & Whiteout","Bonville","Statement!","March 08, 2018",854
11,"Lowland","We've Been Here Before (Cold Blue Remix)","Subculture","March 08, 2018",854
12,"Cold Blue","The Wave","Subculture","March 08, 2018",854
13,"Cold Blue","A New Spirit","Subculture","March 08, 2018",854
14,"Jeff Rona","Like Water (Cold Blue Remix)","Subculture","March 08, 2018",854
15,"Service For Dreamers: Safri Duo","Played A Live (NWYR & Willem De Roo Remix)","Universal","March 08, 2018",854
16,"Huem","Your Smile","Vibrate Audio","March 08, 2018",854
17,"Monoverse","Aria","FSOE Parallels","March 08, 2018",854
18,"Rodg","U Got U","Statement!","March 08, 2018",854
19,"Marcus Santoro","Whispers","Wake Your Mind","March 08, 2018",854
20,"Future Favorite: Ruddaz","enixaM","Armada Captivating","March 08, 2018",854
21,"Michael Milov","Tribute","Trancemission","March 08, 2018",854
22,"KhoMha","Agua","ASOT","March 08, 2018",854
23,"Hazem Beltagui & Sarah Russell","When Our Story Has To End (Stargazers Remix)","Raz Nitzan","March 08, 2018",854
24,"STEEM SL","Across The Sky","Redux Rec.","March 08, 2018",854
25,"Ahmed Romel & Allen Watts","Typhoon","FSOE","March 08, 2018",854
26,"Amine Maxwell","Empathy","AVA White","March 08, 2018",854
27,"Mark Sherry & Alex M.O.R.P.H.","Magnetar","Vandit","March 08, 2018",854
28,"Aly & Fila with Sue McLaren","Surrender","FSOE","March 08, 2018",854
29,"CamelPhat & Elderbrook","Cola (Broning Bootleg)","Defected","March 08, 2018",854
30,"Plastikman","Spastik (Shinovi Remix)","Plus 8","March 08, 2018",854
31,"Chris Schweizer","Damage Control","WAO138","March 08, 2018",854
1,"Ruslan Radriges & Neurofunq ft. Tiff Lacey","Wonderfull","Suanda","March 15, 2018",855
2,"Rub!k","Colour Theory","Armada Captivating","March 15, 2018",855
3,"Ben Gold & Audrey Gallagher","There Will Be Angels","Armada","March 15, 2018",855
4,"Tom Fall","Divergent","ASOT","March 15, 2018",855
5,"NWYR","Ends Of Time","FREE","March 15, 2018",855
6,"Feenixpawl & Daniel Étienne","Dancin'","Eclypse","March 15, 2018",855
7,"Third Party & Pete K & Cory Lasser vs. Cosmic Gate ft. Denise Rivera","Like This Body Of Conflict (Cosmic Gate Mashup)","Black Hole","March 15, 2018",855
8,"Nianaro","Once In A Lifetime","Club Family","March 15, 2018",855
9,"Susana & Neev Kennedy","The Promise (Bobina Remix)","Amsterdam Trance","March 15, 2018",855
10,"Matt Forner","Monarch","Black Sunset","March 15, 2018",855
11,"Ferry Corsten & Paul Oakenfold","A Slice Of Heaven","Flashover","March 15, 2018",855
12,"Progressive Pick: Ummet Ozcan","Krypton","Oz","March 15, 2018",855
13,"Tune Of The Week: UDM","Highlight","Suanda","March 15, 2018",855
14,"Katty Heath","Connection Through Sound","Amsterdam Trance","March 15, 2018",855
15,"Service For Dreamers: Protoculture","Music Is More Than Mathematics","Re*brand","March 15, 2018",855
16,"Neelix & Ghost Rider ft. Caroline Harrison","The Sun","Spintwist","March 15, 2018",855
17,"Hazem Beltagui & Sarah Russell","When Our Story Has To End (Stargazers Remix)","Raz Nitzan","March 15, 2018",855
18,"Elite Electronic & Vadim Bonkrashkov","Impala","Suanda Base","March 15, 2018",855
19,"Aelyn","Fire & Water (Elite Electronic Dub Mix)","Suanda Voice","March 15, 2018",855
20,"Driftmoon","Invictus","Flashover","March 15, 2018",855
21,"O.B.M Notion","Even Without You","Always Alive","March 15, 2018",855
22,"Supermode","Tell Me Why (Danilo Ercole Bootleg)","Superstar","March 15, 2018",855
23,"Vlind & Amos & Riot Night","Betrayed","Aerys","March 15, 2018",855
24,"Phillip J ft. Kim Casandra","Feed The Fire (Sunset & Dustin Husain Remix)","Vibrate Audio","March 15, 2018",855
25,"Liam Wilson","Always With Me","Subculture","March 15, 2018",855
26,"Gai Barone","Lost In Music (Will Rees Remix)","Pure Trance","March 15, 2018",855
27,"A.R.D.I.","Army Of Angels","Ava White","March 15, 2018",855
28,"Mike Sanders","Kajo","Suanda True","March 15, 2018",855
29,"The Killers","Mr. Brightside (Scott Bond & Liam Wilson Remix)","Island","March 15, 2018",855
30,"Greg Downey","P45 (John Askew Edit)","Skullduggery","March 15, 2018",855
1,"Above & Beyond ft. Justine Suissa","Cold Feet","Anjunabeats","March 22, 2018",856
2,"CaPa ft. Clara Sofie","Breathe (Tinlicker Remix)","Zerothree","March 22, 2018",856
3,"Oliver Smith ft. Amy J Price","Lovingly","Anjunabeats","March 22, 2018",856
4,"Nitrous Oxide & Sodality","Gravity","Statement!","March 22, 2018",856
5,"Christina Novelli & Haka","Worlds Collide","Magik Muzik","March 22, 2018",856
6,"Roman Messer & DJ Xquizit ft. Osito","Empire Of Our Own (Alexander Popov Remix)","Suanda","March 22, 2018",856
7,"Tune Of The Week: Armin van Buuren & Shapov","The Last Dancer","Armind","March 22, 2018",856
8,"Husman","Heroic","Mainstage","March 22, 2018",856
9,"Ruslan Radriges & Neurofunq ft. Tiff Lacey","Wonderfull","Suanda","March 22, 2018",856
10,"Progressive Pick: Estiva X Ruben de Ronde","Rainbow","Statement!","March 22, 2018",856
11,"Armin van Buuren ft. Conrad Sewell","Sex, Love & Water (Sunnery James & Ryan Marciano Remix)","Armada","March 22, 2018",856
12,"Trending Track: NWYR","Ends Of Time","FREE","March 22, 2018",856
13,"Andrew Rayel ft. Eric Lumiere","I'll Be There (Super8 & Tab Remix)","Armind","March 22, 2018",856
14,"The Thrillseekers pres. Hydra","Affinity 2018","ASOT","March 22, 2018",856
15,"Service For Dreamers: Armin van Buuren","Blue Fear","Cyber","March 22, 2018",856
16,"Virtual Self","Ghost Voices (Raito Remix)","Virtual Self","March 22, 2018",856
17,"Dennis Sheperd & DIM3NSION","Amigos","Coldharbour","March 22, 2018",856
18,"Talla 2XLC & Pay & White","Oldskool","Coldharbour","March 22, 2018",856
19,"Tom Fall","Divergent","ASOT","March 22, 2018",856
20,"Daniel Wanrooy","Delta","Black Hole","March 22, 2018",856
21,"Markus Schulz pres. Dakota","The Spirit Of The Warrior (Transmission 2017 Theme)","Coldharbour","March 22, 2018",856
22,"Kiran M Sajeev","Amarantine","Digital Society","March 22, 2018",856
23,"Peter Martijn Wijnia","Interprelude","Extrema Global","March 22, 2018",856
24,"Dan Stone","Lease Of Life","Fsoe Fables","March 22, 2018",856
25,"Marco V","Subway Monsters","In Charge","March 22, 2018",856
26,"Memory Loss","Stratosphere","Itwt","March 22, 2018",856
27,"A & Z","Symbols","FSOE","March 22, 2018",856
28,"Eugene Luu & Danny Fathom & Brandon Michaels","The Mercenaries","Aerys","March 22, 2018",856
29,"Adam Ellis ft. Aylin","Jaehaerys","Ellicit","March 22, 2018",856
30,"4 Strings & Fenna Day","Everybody's Gotta Learn Sometime","Raz Nitzan","March 22, 2018",856
31,"Sneijder","Awakening","Afterdark","March 22, 2018",856
32,"Alchimyst","Sutra","Who's Afraid Of 138","March 22, 2018",856
1,"ARTY","Rain","n/a","March 29, 2018",857
2,"Ana Criado & Aurosonic","Ask Me Anything","Aurosonic","March 29, 2018",857
